title,review,rating,date,userName,isEdited,app_name,app_id,developerResponse
Great app!,"During this crazy time, I’m glad to have found such a great app with the purpose of personal well-being to help get me through the day.",5,2021-01-08 14:50:28,GonzalezJ81,False,fabulous-daily-routine-planner,1203637303,
Just What I Needed!,"The ease of adding habits, tracking, and encouragement have gotten me further than any other attempt at self care and improvement!",5,2021-01-03 22:10:48,E1234556778900,False,fabulous-daily-routine-planner,1203637303,
Really unique and empowering app,"It might not be for everyone but if you really want to make new habits, this app gives you the genuine positivity and consistent scheduling that any human really needs.",5,2020-12-28 19:47:18,Gsauce583,False,fabulous-daily-routine-planner,1203637303,
Love,So far this app has been really instrumental in getting me back on track one piece at a time. It is very manageable bite-size habits that truly make me feel better instantly,5,2020-11-11 21:54:06,Luvluv1289,False,fabulous-daily-routine-planner,1203637303,
Outstanding for Personal Development,This application is well designed and a Great Help in personal development. It’s reasonably priced and I highly recommend you give it a try.,5,2020-10-20 17:11:44,barryg2020,False,fabulous-daily-routine-planner,1203637303,
Amazing,I love this app it has helped me so much I’ve only been using it for two days but it’s helped so much anyway if you wanna start a habit start with this app!,5,2020-10-07 16:49:39,dnfpcmsna,False,fabulous-daily-routine-planner,1203637303,
"Must unsubscribe, can’t just delete!",The app is useless and so slow and paced for people who don’t have ANY good habits already. It wasn’t very helpful for me. I thought I could delete the app and it would unsubscribe. I deleted it during the trial period and was charged anyhow! So annoying and a giant waste of money. Don’t bother if you already have any good habits developed at all.,1,2020-10-12 03:29:50,CherylKindred,False,fabulous-daily-routine-planner,1203637303,"{'id': 18550693, 'body': ""We apologize for any misunderstandings. Deleting/uninstalling doesn't cancel auto-renewal. The trials are optional, and if authorized, then we make sure to state that it auto-renews unless canceled beforehand via iTunes. Please let us know if we're able to assist you with anything by completing the form via hello@thefabulous.co"", 'modified': '2020-10-18T23:35:00Z'}"
Routine,"Very cool app, I like the UI and the visuals, the way it is set up has helped me stick with a new morning routine and start being more conscious and healthy, highly recommend",5,2020-08-26 18:51:01,Mindul Dude,False,fabulous-daily-routine-planner,1203637303,
Excellent,I love this app. On the first day of my free trial there was no question as to whether or not I was going to subscribe. It's obvious a lot of work and thought was put into this. I absolutely love it. Thank you!,5,2020-08-14 18:41:41,Soapboxderbyqueen,False,fabulous-daily-routine-planner,1203637303,
My first few days,Even though it’s only been my third day on this app I’m so impressed and in love with the depth and thoughtfulness of how this app was designed and engineered. Good job you guys!,5,2020-07-01 05:03:56,Mateo1981,False,fabulous-daily-routine-planner,1203637303,
Great Idea -difficult to navigate,I love the concept but i am having difficulty navigating or reading some items more than one time - still working on learning the ropes but so am almost a week end - I also paid the monthly fee to keep the app 🧐,3,2020-08-09 14:48:42,abcdefggijklmnip,False,fabulous-daily-routine-planner,1203637303,
I just started but it is great!,When I first got it I just ignored it but then I realized how much time I had to spare and even when I didn’t it took 20 mins max to clean my room get a drink of water do a 10 min workout and stretch. I am amazed.,4,2020-07-17 00:02:51,siLLyLilliE11,False,fabulous-daily-routine-planner,1203637303,
Just the Kick I Needed,"Working from home during the pandemic, my daily routine became blurry and I lost sight of exercise and healthy eating goals. Fabulous has begun to steer me on a more mindful course again. I love it!",5,2020-06-04 22:03:29,Books&Brews,False,fabulous-daily-routine-planner,1203637303,
My experience,Much better than I had anticipated in comparison with all the other productivity apps I’ve tried. I’ve stuck with it!,5,2020-05-25 13:18:58,Vincent.j.c.,False,fabulous-daily-routine-planner,1203637303,
WOW,"thIS app is INCREDIBLE, I started telling everyone about it lol. Seriously you have to try it, it is the most effective way to start making changes in an app I’ve ever seen.",5,2020-05-08 02:05:31,I am the happy one here.,False,fabulous-daily-routine-planner,1203637303,
Greattt app!,"I’ve downloaded many apps for self care and motivation, and this one really stuck out to me!! I’m going to keep using it and see how it goes. So far I love it! 😊😊",5,2020-04-25 15:05:39,Yaidelis Castillo,False,fabulous-daily-routine-planner,1203637303,
Great app for resetting yourself,"This is just what you need for 2020 to become your best self. It’s a slow going progress, but everything is if you want to get good at it.",5,2020-03-04 10:09:53,I.M.P.H,False,fabulous-daily-routine-planner,1203637303,
It helps,I really enjoy this app. Surprisingly. It helps me meet goals and feel positive about making change for the better.,5,2020-01-01 06:44:06,Anna-Peeps,False,fabulous-daily-routine-planner,1203637303,
Fabulous,It’s a fun way to motivate myself even if it doesn’t happen I have acknowledged the thing that I need or want to do. But the main page can get pretty cluttered and that can stress me at times. Not everything is free!!,4,2020-02-04 05:26:49,See much to do,False,fabulous-daily-routine-planner,1203637303,
Contact,"Can’t find contact info. I canceled this last year, guess it doesn’t actually cancel, as I got charged yet again this year. I canceled last year because I didn’t use it.

This is really a 1 (can’t give 0). But it appears they don’t want 1 star. Every single nickname taken, I’ve tried at 1 seems to be taken",2,2020-01-28 13:09:11,999tam999,False,fabulous-daily-routine-planner,1203637303,
Great Daily Accountability,"I need something to motivate and hold me accountable and fabulous is the best solution. I enjoy the tips, videos, motivational letters, and alerts to remind you that it is possible to achieve goals and change yourself for the better",4,2020-01-14 20:38:58,LionessNiki,False,fabulous-daily-routine-planner,1203637303,
App worth paying for 💵,"The app is a life saver. Something which not just adds tons of value to life but also helps you stay focused , calm and disciplined.",5,2021-07-02 04:43:25,ravindra hdfc user,False,fabulous-daily-routine-planner,1203637303,
Thank you,The interface takes a little practice to navigate but it’s an amazing app and program.,5,2021-06-26 16:18:58,Cddkdks,False,fabulous-daily-routine-planner,1203637303,
Enjoyable,"I’ve really been enjoying this app, it’s been about a week but it has added some structure to my days and positivity.",5,2021-05-29 13:18:23,TotallyAddicted513,False,fabulous-daily-routine-planner,1203637303,
Wow was that obnoxious,"After all the setup questions I was hoping for some insightful stuff, but I was assigned a habit I already did with no easy options to pick something else. I eventually found out how to customize it, but it was pretty basic, and it still wanted me to finish the original goal to “progress” down their narrowly defined path. What a waste of time.",1,2021-06-25 00:41:51,MellowFish,False,fabulous-daily-routine-planner,1203637303,
Love it,It’s so personalized & helps you start changing your life with the little changes. Just what I need. It’s encouraging & a very well thought into/put together app.,5,2021-05-06 21:20:05,TaTiChari,False,fabulous-daily-routine-planner,1203637303,
Why premium,I’ve been using this app for only a few hours and it seems pretty good but it feels like a self care app made by EA. So many things are blocked by a paywall. But whatever it’s still good,4,2021-05-08 20:39:12,nenshehdheuuqifbc,False,fabulous-daily-routine-planner,1203637303,
Feeling Fabulous,I love this app. It helps me so much and I get to choose which goals I want to implement into my daily routine. I can do as much as I want or as little as one thing.,5,2021-04-15 10:32:24,Kinglouieandwifey,False,fabulous-daily-routine-planner,1203637303,
