review,userName,title,date,isEdited,rating,app_name,app_id,developerResponse
"I use Headspace as an daily app experience for meditation and yoga. In as little as a minute, I’m refreshed in the moment to live a more relaxed and well-balanced lifestyle. So rich and full of diverse wellness practices. It’s my new favorite go to!",E. Maxie,Love this experience!,2021-04-17 12:41:53,False,5,headspace-meditation-sleep,493145008,
"First, thank you for dark mode. You have saved my eyes 🙄

The bug is if you start a meditation go to the Lock Screen and come back to the app. The dark background will be replaced by the light version.",happy_symptom,Dark mode bug,2021-04-26 13:32:50,False,4,headspace-meditation-sleep,493145008,
"I have been suing this app for a year now, I am a satisfied customer! I use it nightly and it is so simple but helps so much!! I would definitely recommend!",BCATMT,A complete must have,2021-01-24 04:56:28,False,5,headspace-meditation-sleep,493145008,
"This app has helped me tremendously. After I finished the anxiety course... my mind, body and spirit has become so much more clear. I want to thank Andy for that. I still use the app everyday. It’s WONDERFUL!",Toy_belle,Wonderful,2021-01-20 15:06:18,False,5,headspace-meditation-sleep,493145008,
"Since discovering Headspace about 3 years ago, I’ve done it daily with only 3 missed days. That’s how important it is to me and my mental balance. I recommend strongly!",Rolling29,"Important, helpful and game-changing.",2021-01-20 02:25:46,False,5,headspace-meditation-sleep,493145008,
Okay so number one why I love headspace is that wen I feel angry or upset I go to headspace and do a meditation and I feel so much better! And if I can’t go to sleep I’ll open headspace and voilà sleeping and if I wake up headspace helps me get back to sleep I LOVE HEADSPACE,pygme goaty,I LOVE THIS APP,2021-01-16 14:00:12,False,5,headspace-meditation-sleep,493145008,
"From The Wake-Up and short exercises to sleep, focus, and move to Pro courses, Headspace offers a steady and light-hearted approach to meditation and mindfulness. My life is better with meditation, and Headspace has helped light the way.",andrewconard,Mindfulness for Life,2021-01-13 12:19:29,False,5,headspace-meditation-sleep,493145008,
"It’s hard to imagine a better use of the phones in our pockets than taking time to practice meditation and mindfulness. 

Andy is phenomenal, always providing a sense of relaxation and focus to his sessions. 

Fantastic!",Complainer1343184739103710,Excellent,2021-01-12 17:06:52,False,5,headspace-meditation-sleep,493145008,
This was my first attempt at meditation which I decided to try because I heard that it can really benefit a persons life. I feel like it has a definite positive effect for me.,hussler1,Helps me on a daily basis to deal with everyday.,2021-01-10 01:47:35,False,5,headspace-meditation-sleep,493145008,
I wish you didn’t need to pay for extra but I just got done with the first lesson and I definitely feel much better,mississippi 64826,Amazing,2021-03-12 04:24:44,False,5,headspace-meditation-sleep,493145008,
I don’t like that there’s a premium for headspace because I believe that if headspace really wants me to become my best version of myself they would make all of the features available for everybody.,ᘜᗩᗷI,don’t like that there’s a premium,2021-04-20 03:39:32,False,4,headspace-meditation-sleep,493145008,
"Relaxing, easy to use, large variety of meditations and sleep casts. You can tell they really care about their mission, and I know that sounds really cheesy but it’s true.",Chodges145,Easy to Use,2021-03-04 08:53:53,False,5,headspace-meditation-sleep,493145008,
Best app for anyone looking to start meditating (free version) and perfect for anyone looking to further their meditation practice with a variety of courses (paid version). I recommend this app to everyone!,amourabundance,Best app for meditation,2021-02-03 08:19:54,False,5,headspace-meditation-sleep,493145008,
Headspace has taught me that my mind races. That stress is overwhelming. And that I can do something about it. I enjoy the meditation and other features of the app. So happy,rowerca,Better living every day,2021-02-02 16:11:14,False,5,headspace-meditation-sleep,493145008,
"I so appreciate the depth of guidance. This approach to mindfulness helps me to be present in my own life, so that I can be a better me, for myself and for my relationship with other people and the natural world.",Martha from Syracuse,It helps,2021-01-19 12:27:27,False,5,headspace-meditation-sleep,493145008,
"I am enjoying the sessions and they are effective, but I would love to have some nature sounds or ambient noise available to play behind the voices. Helps take you away and drown out your surroundings if you want to.",Instagonal,"Good sessions, would love some nature sounds",2021-01-23 12:40:38,False,4,headspace-meditation-sleep,493145008,
"This app has helped me through some trouble, if I’m stressed out my dad says, “do some headspace” and helps me a lot, This app can help if your stressed, cant sleep or even just overwhelmed. In conclusion, I love this app",Dud e 101,I love this app,2021-06-09 18:43:36,False,5,headspace-meditation-sleep,493145008,
I watched Headspace on Netflix and became addicted immediately I am so happy that I found the app I have made it part of my daily routine thank you Andy and all of the Headspace team to help me build a better me,moodfixer,Phenomenal,2021-05-30 23:59:24,False,5,headspace-meditation-sleep,493145008,
"And marriage. Thank you!!!!! Amazing content. We’ve been meditating as a family. The music has changed our home so much!
Hope everyone tries headspace!",Medusawhit,Saved My Life!,2021-03-24 23:14:34,False,5,headspace-meditation-sleep,493145008,
"This feels like the future of consciousness teachings. Deep enough for experienced practitioners but perfect for launching beginners. This is a seamless, exemplary use of this platform to deliver digestible nuggets of mindfulness teachings. Clever and inclusive of its content and teachers.",Chenzaroo,Thriving in iOS space,2021-03-11 02:57:20,False,5,headspace-meditation-sleep,493145008,
So relaxing and easy to use. I also use the relaxing sounds and music at night to get to sleep. My sleep is actually better.,JLJuniper,Easy to Use,2021-03-10 06:34:53,False,5,headspace-meditation-sleep,493145008,
"First off this helped me sleep at night and eventually I started using these methods to calm me down 10 out of 10  would recommend
A",Vees1128,5stars,2021-02-10 02:38:20,False,5,headspace-meditation-sleep,493145008,
20 minutes a day completely changed my patience level and overall mood/well-being. So calm yet upbeat.,shandawgmillionaire,Life changing,2021-06-28 03:42:15,False,5,headspace-meditation-sleep,493145008,
headspace has helped me in more ways than I can ever describe.. this really got me into meditation and I’ve seen the world differently since. Definitely worth it! (Andy is the best),kateynnnn31,5/5,2021-06-21 06:24:13,False,5,headspace-meditation-sleep,493145008,
This is the best app ever. It helps get rid of stress and helps you sleep better the premium isn’t really that expensive and it’s a great to use if your wanting to meditate and get rid of stress. So I love this app so much🤩🤩,gracelyn hope,Best app EVER,2021-05-28 01:28:56,False,5,headspace-meditation-sleep,493145008,
"Learning how to meditate and find mindfulness has improved my life to unbelievable standards I feel happier I feel better balanced and I feel for the first time in my life I have peace of mind..
HIGHLY RECOMMEND",MF DOM,Life saver!!!,2021-02-24 18:23:24,False,5,headspace-meditation-sleep,493145008,
