title,userName,date,review,rating,isEdited,app_name,app_id,developerResponse
Great meditation app!,Bens& Danielle,2020-03-25 16:12:57,"I’ve been using this app for a couple months. The supply of meditations seems endless. There are many great courses, short meditations, teachings and music. It’s become an everyday essential in my life and I absolutely love it. ❤️",5,False,insight-timer-meditation-app,337472899,
It’s a keeper,llamamama24,2021-06-25 17:48:37,I actually got the paid version of the app. I am in recovery from alcoholism and I use this app as a part of my recovery. Meditation is a huge part of my recovery and this app makes it easy to keep up with.,5,False,insight-timer-meditation-app,337472899,
The Best!,Kidsrmylife,2021-06-22 12:17:48,I’ve tried many meditation apps and in my humble opinion this is the best.  There’s such a great variety of music and courses as well as guided meditations. I can’t be without it. Please do something for yourself and get this app.❤️,5,False,insight-timer-meditation-app,337472899,
Wide variety of very high quality meditation,Mal5177,2021-05-05 18:24:12,Stumbled on this when looking for some meditative drumming music and found so much more.  Large number of very good guides with excellent visualization techniques. Will be sharing this one.,5,False,insight-timer-meditation-app,337472899,
"Love this app, tons of free guides",Blackhawker33,2021-02-07 19:18:53,"This app has plenty of free, guided meditations, that help me get through each and every day. They have wake up meditations, midday meditations for work and even sleeping meditations.I don’t know where I’d be without this app.",5,False,insight-timer-meditation-app,337472899,
Very Easy to Use with Great Sounds,Jale71,2021-04-07 12:05:43,I love this app and use it everyday. The gongs and other sounds are so much nicer for meditating than my standard sounds on my phone. I don’t really like all the new advertising that has begun with this app. That’s my only complaint. Thanks 🙏,4,False,insight-timer-meditation-app,337472899,
Wonderful meditation app!,Skitilyoufall,2021-01-11 05:38:46,Finally a meditation app that doesn’t have 98% of their content behind a paywall. I am very grateful and thankful for this app and their contributors who are able to share thousands of free meditations with me and others!,5,False,insight-timer-meditation-app,337472899,
My go to everyday!,Jami Joy,2020-12-21 11:35:01,"This app offers so much! The variety of meditation and now yoga. Could not live without this app. They continue to improve the experience, and including incredible instructors.",5,False,insight-timer-meditation-app,337472899,
Life Changing,fluke7653,2020-12-10 01:36:36,When I needed it the most I downloaded the app and feel that it saved my sanity. It was easy to get started and find some thing that I could relate to and that was meaningful to me.,5,False,insight-timer-meditation-app,337472899,
Excellent Meditation App!,k_ros10,2020-11-11 20:24:30,I use this app every day and it has taught me so very much. I am now able to curb my anxiety and I use the tools I have learned here to keep it manageable! Thanks for a great app and I appreciate all the wonderful teachers.,5,False,insight-timer-meditation-app,337472899,
Finding peace through meditation,Sister Souls Rising,2020-11-04 14:29:10,"Thank you so much for the app and all the amazing teachers and musicians that have joined your vision. Whether new to this practice or a long time meditator there is something for all. 
A big cyber hug!!! 
Sister Soul Rising",5,False,insight-timer-meditation-app,337472899,
HELP!,Manuelito2YaSabe,2020-11-10 08:15:25,"This app is fantastic when it works.. but I am having audio issues on an iPhone 11. The audio will begin and after 10 seconds, it will completely cut off/ or skip into a next audio.",4,False,insight-timer-meditation-app,337472899,
The Absolute Best!,eeevolving,2020-09-23 13:39:53,"Calm doesn’t have anything on this meditation app. I love that anyone can add to it, instead of picked for you, and how the app pays the curators! I enjoy using the search function to find a meditation that fits my exact need!",5,False,insight-timer-meditation-app,337472899,
Life changing,ahoyoss,2020-09-22 02:25:05,"I am in love with this app. So many options, prompts for journaling, very reasonable price if you want to upgrade. If not, there’s ton of free meditations and content. I’ve tried them all and by far this is my favorite!",5,False,insight-timer-meditation-app,337472899,
Amazing,KatieClarkeHarris,2020-09-11 15:21:10,I’m so happy this app is here. There are so many amazing free meditations on anything you are struggling with or areas of your life you want to grow in. The teachers are so wise and the talks are great as well. Highly highly recommended!,5,False,insight-timer-meditation-app,337472899,
Amazing,Its not letting me put a name,2020-08-28 03:45:25,"I love this app. It has a meditation for everything. Definitely consider getting this app. And send me a friend request! I will always say yes. My name is Sophie. Also go like my playlists. Thank you, and have a good day. Peace is power ✌️",5,False,insight-timer-meditation-app,337472899,
Great!!!! ❤️❤️❤️🧘‍♀️,Vivian haigh,2020-07-25 12:17:54,I use this app because I can’t sleep and it is good for you. And there are so many meditations! You should download this app! Thank you to the person who made this app ❤️! I could never live without it!!!,5,False,insight-timer-meditation-app,337472899,
can’t change my email for it,intheshadow98,2020-08-21 06:20:46,"its a really great app with lots of options, the only thing i don’t like is it doesn’t show your email in settings to change it, instead you have to go all the way to the website, which took me a minute to figure out bc they do not make it obvious, and when i got there it wouldn’t let me change it so i emailed them and they emailed me back literally the most useless response, didn’t help at all like i just need to change my email bc i put in the wrong one",4,False,insight-timer-meditation-app,337472899,
Best Meditation App!,DearAppleApps,2020-07-19 22:20:12,"This is my absolute favorite app, and it is definitely the best meditation app I have ever used. 

This is the most comprehensive free library of meditations, talks, and music. 

I have really enjoyed the live events they have been hosting recently too.",5,False,insight-timer-meditation-app,337472899,
So many options!,Trying to sell on the go!,2020-07-04 00:17:38,Great product with so many different options of sources that remind you to connect with your true self.  I highly recommend this app.,5,False,insight-timer-meditation-app,337472899,
Best meditation app I’ve tried,froggythefrankman,2020-06-14 04:42:48,I discovered the stats Page and I was shocked to see that I had been using this app consistently and across MANY devices Since 2017. I can’t say that about any other app.,5,False,insight-timer-meditation-app,337472899,
You Can Find Your Space Here,Cindarama,2020-06-02 15:58:10,"I often go back to favorite guided meditations, but there are wonderful, meaningful meditations and talks and music offered at no cost to the subscriber. I am always so grateful for that. Thank you.",5,False,insight-timer-meditation-app,337472899,
