isEdited,date,title,rating,userName,review,app_name,app_id,developerResponse
False,2021-02-11 12:16:51,Too expensive,5,Edensartgallery,It’s too expensive for the whole thing but they have endless sleep stories. The kids and I really enjoyed using the Free options over and over every night and I thought about unlocking them all and paying but it’s too expensive. Awesome app tho.,slumber-fall-asleep-insomnia,1109543953,
False,2020-12-23 20:23:34,One of my favorite apps,5,clubred,"I have tried the competition like headspace, calm, and various mediations but this is the first one that really works. The narrators have beautiful voices and the stories are just the perfect mix to lull you right to happy dreams. My whole family thanks you.
I think this is my first time writing a review too.",slumber-fall-asleep-insomnia,1109543953,
False,2020-07-28 10:48:36,Amazing beyond words,5,EvanTheSeven,"This is the most amazing app I've ever used. It reminds me of a bedtime so I don't get behind on work, and it plays so many different rain sounds which i find really calming. Would be better if I had Premium but fir life its a bit expensive, maybe there should be more options.",slumber-fall-asleep-insomnia,1109543953,
False,2020-03-28 13:05:11,Best Sleep Ever,5,AnnaaaaaaW,"98% of the time I can count on one of these stories to lull me to sleep. For years I have struggled with either falling asleep or staying asleep. Now, while I may wake up several times at night, I will go right back to sleep either listening to a story or simply listening to the soft music!  Thank you!",slumber-fall-asleep-insomnia,1109543953,
False,2020-03-13 19:11:22,We love this,5,SKTisme,My son listens to the Cat Story almost every night at bedtime. He’s 6 years old now but we added it to his bedtime routine around 3.5. He almost always falls right to sleep with it or at least becomes relaxed/calms down if he’s hyper or upset for any reason when I turn it on...which usually leads to falling asleep!,slumber-fall-asleep-insomnia,1109543953,
False,2020-02-21 03:43:08,You won’t be able to sleep without it!,5,ArkanSeriously,"I’ve had this app for two years. Absolutely the best. Various voices, stories and sounds. New content quite regularly. You’ll discover your favorites quickly,  and can add them to your favorites category for a quick find. Happy Sleeping!",slumber-fall-asleep-insomnia,1109543953,
False,2020-01-02 02:00:07,Never have slept better,5,Hannajo357,I was very u sure if this app when I first got it I used the free trial and let it expire after using for the 7 days I slept so much better but when I did not have it I had a really hard time falling asleep needles to say I bought the app and love it would recommend to anyone,slumber-fall-asleep-insomnia,1109543953,
False,2020-07-26 13:20:33,Helps With Panic,5,Matrika Sharon,I use a sleep headphones band and listen to a story or meditation and never even have a chance to hear the entire audio because I fall asleep so fast. I have trouble with panic while trying to fall asleep and this just helps me bypass the whole problem. I highly recommend this app.,slumber-fall-asleep-insomnia,1109543953,
False,2020-04-20 04:23:19,Amazing!!,5,Sleepingsoundly1,"What this app has done for me I cannot even put into words. I suffer from insomnia, anxiety etc.. this list goes on! The sleep meditations work and i just love that you can customize background noise and how the track ends. Ugh, this app is amazing thank you, thank you, thank you to the developers you guys rock!",slumber-fall-asleep-insomnia,1109543953,
False,2020-04-07 14:12:53,Amazing!,4,sofaloaf21,"Slumber helps me fall asleep every night. I still have a number of stories, sounds, and meditations without premium. The only problem I have with the app is that it gets rid of my favorites every day, so I have to go back and favorite them again. I’ve stopped favoriting because of that. Overall, this is the best sleep app I have ever used.",slumber-fall-asleep-insomnia,1109543953,
False,2021-05-23 04:01:50,Unbelievable,5,Blanche C.,"If you are having trouble sleeping, look no further. Slumber is simply the best sleep app I’ve used. I rarely make it past the introduction/meditation piece at the beginning of each story. I love that you can add in background sounds and adjust the volume on them. Slumber is worth every penny. Period.",slumber-fall-asleep-insomnia,1109543953,
False,2020-04-10 07:10:59,"Great, but expensive",3,haha.anaya,"I’ve loved this app, but can only use it sparingly. As a person who deals with insomnia, it’d be great to use this app every night. Unfortunately, there are no better options for college students on this app. I come back to this app hoping to find a deal, or pay for the premium whenever I have the money to do so. Otherwise, great app. Just very disheartening that I’m unable to afford it.",slumber-fall-asleep-insomnia,1109543953,
False,2020-06-11 02:38:03,Favorite sleepy time app,5,Loopylaurah82,I’ve gone back n forth with a couple different relaxation apps and I’ve found slumber to be my favorite. I love that I can control the background sounds etc. wish more selections were a little longer then 15 minutes (I prefer 45-1:00 long meditation),slumber-fall-asleep-insomnia,1109543953,
False,2020-01-02 07:37:53,Ummm...?,3,Cårlitå,I’m eleven years old and my parents don’t really think that I can have sleeping issues or anxiety but I do and I know that they won’t like it if I spend their money on something like this even if it does help me sleep. All I want is an app that can help me fall asleep and I can use for free because I’m still basically a child. I know that it’s “free” but like to get the “ full experience” you have to pay money sooo...,slumber-fall-asleep-insomnia,1109543953,
False,2020-12-18 05:22:27,Helpful,5,Skeezix76,"This app has been really helpful for me. The stories often put me to sleep, and when I don’t fall asleep I’m at least more relaxed. I especially love the new seasonal collections and being able to search by narrator, since the whispered ones don’t work well for me.",slumber-fall-asleep-insomnia,1109543953,
False,2020-06-17 05:52:05,Best sleep app I've found,5,tomkyd,"The recordings are updated frequently, the background sounds are great and easy to control, and the narrators are excellent. This is far better than Calm or Headspace - the only other apps I'd recommend considering would be those from Andrew Johnson, who's also great.",slumber-fall-asleep-insomnia,1109543953,
False,2020-03-19 14:33:51,"Sleep help, perfect app",5,sleepintheclouds,"I put this app on and I after one story I fell asleep halfway through, perfect for people with insomnia like myself who wake up in the middle of the night and can’t go back to sleep, the sounds out so calming as well as the voices of the speakers
Amazing app 10/10 would recommend!!!!",slumber-fall-asleep-insomnia,1109543953,
