date,isEdited,userName,rating,review,title,app_name,app_id,developerResponse
2020-09-10 00:50:12,False,Barkerdad,5,"I have tried all of them before but Slumber is the best. The soundscapes are what I though was the best but after listening to a few stories, wow. Even knocks a hardcore insomniac like myself out. It’s also one of the least expensive sleep apps. I made some suggestions for a city soundscape and a urban rain soundscape but other than those it’s perfect!",Best sleep app,slumber-fall-asleep-insomnia,1109543953,
2020-07-18 12:51:04,False,4lanks,5,"Better than medication or exercise - helps distract your mind so you can fall asleep quickly, every time!  I’ve struggled with insomnia for years, and this is truly the best tool I’ve found - I look forward to listening to it every night, and I love that there are so many titles to choose from.",Most effective sleep tool I’ve ever tried!,slumber-fall-asleep-insomnia,1109543953,
2020-09-02 21:05:27,False,tatianatooraw,2,"I enjoy the app but it’s a bit pricey for an app subscription. I buy it occasionally. Every time I do I make sure to cancel it right away so I’m not charged for another month. This most recent time, I did what I always do and canceled it right away. I always make it a point to do so. For some reason the app story/company is trying to charge me again and I can’t even update any apps. I only wanted one month subscription which I made sure to select and cancel right away. Very inconvenient and I won’t buy it again.",Eh,slumber-fall-asleep-insomnia,1109543953,
2020-02-20 19:16:54,False,AndreaDUpontparker,2,This will help you only if your problem is falling asleep. If you have problems staying asleep or if you wake up at all in the night and need help going back to sleep this app can’t help you. The UI once you start a story assumes you don’t wake up again until morning so if you do wake up in the night you can’t just restart the content. Instead you are asked a series of questions and have to navigate all the way back through the app to restart content. Not helpful.,Not built for insomnia,slumber-fall-asleep-insomnia,1109543953,"{'id': 13634920, 'body': ""Thanks for the suggestion.  I'll revisit the design and see how to make it easier to restart a story in the middle of the night."", 'modified': '2020-02-22T00:39:49Z'}"
2020-01-22 11:30:29,False,MicheleJahn,1,"Perhaps I would be a fan like the many others who seem to enjoy and appreciate this app.  However, before I’d really had the opportunity to try some of the features I was charged TWICE. Within 24 hours after these charges, I immediately responded asking for a refund.  I was denied.  Thinking this was an oversight, I sent the request for a refund two more times and was again denied. I was advised no refunds were given by this developer/company.  Unfortunately, that’s left such a bad taste in my mouth, I haven’t used the app.",Perhaps... but overcharged,slumber-fall-asleep-insomnia,1109543953,
2020-12-17 13:11:12,False,kathy951,5,I signed up for the trial then paid for the subscription the very next day! Small cost for being able to sleep. Wonderful variety. Great options for personalizing. Responsive team. No bugs. Helps me fall asleep and get back to sleep after 20 years of insomnia. Couldn’t love it more. Use the sleep headphones!! They are like magic.,Best Sleep Aid I’ve Found,slumber-fall-asleep-insomnia,1109543953,
2021-04-21 02:12:48,False,f-18 master12,4,This is an amazing app and it helps me fall asleep with the free slumbers but I know this is how you make money and all but it is kind of annoying that there are not to much free slumbers this is fine but I would really love some new free slumbers they don’t have to be long or good just something a bit new. But other than that this app is beyond my expectations and a great way to fall asleep.,Annoying things about the app,slumber-fall-asleep-insomnia,1109543953,"{'id': 22399148, 'body': 'Hi f-18 master12,\n\nThank you for sharing your thoughts about Slumber. We certainly appreciate this kind of feedback. We try to come up with new\xa0stories\xa0that others can try for free two times a week. Thanks so much for your patronage!', 'modified': '2021-04-22T13:41:36Z'}"
2021-04-23 01:37:46,False,Kelly-Green,5,"This app is great at helping me relax and fall asleep. I love the variety of modalities (sleep stories, meditations, soundscapes, etc.) as well as the variety of narrators available to choose from. They also continue to add to their library of great content. I love to keep exploring new selections while always being able to revisit old favorites. Thank you for Slumber!",Great app!!,slumber-fall-asleep-insomnia,1109543953,
2021-04-20 03:07:52,False,Spacegal12345,5,Thank you for this wonderful aid for sleeping. I’ve listened every night for quite a few months and I’ve yet to finish listening to an episode because I always fall asleep before it is over. I particularly love the Story Drones. Makes me feel like a kid again listening to bedtime stories!  Keep up the great work and again THANK YOU!!,Outstanding!,slumber-fall-asleep-insomnia,1109543953,
2020-07-20 13:13:04,False,digoidanyway,5,"I don’t have to use it all the time but when I do, this app is awesome.  I use the free app and pay nothing to listen to stories to help me fall asleep.  I have not used the white noise or other noise add ons.  Without paying I do not have access to all the app has to offer but for now, I am good with what I do have access to.",Helps me to fall asleep quickly,slumber-fall-asleep-insomnia,1109543953,
2020-04-18 08:35:27,False,beckadeath,5,"I bought this for sleep. But the soundscapes have gotten me through some of the toughest work days in my career and truly calms me when in need to focus. The stories put me to sleep like clockwork. I let my subscription expire, and figured i wouldn’t rebuy for cost reasons. I made it five days before I had to get it back.",This thing has helped me so much,slumber-fall-asleep-insomnia,1109543953,
2020-07-09 03:36:47,False,Unproffesional,4,"I’ve used this app for a while and I really love it. It helps me sleep at night better than without the calm stories acting as background noises. But there’s a small suggestion. Maybe not have so many stories locked that you have to pay to listen to. Listening to the same story over and over again gets annoying. 
Still love the app though ❤️",Really like it BUT...,slumber-fall-asleep-insomnia,1109543953,
