userName,rating,date,title,review,isEdited,app_name,app_id,developerResponse
Ade (pronounced Addy not Aid),3,2020-04-06 07:13:45,Great app,"Calm is a great app in general except there are only a couple unlocked things you can listen to: everything else is premium. I would like to suggest maybe one or two nature melodies that are not on calm premium, so one would be able to hear some things that this app provides and then  one could see if they like it and buy premium. All in all it is a very nice and calming app for almost all ages to enjoy, I would definitely recommend to a friend.",False,calm,571800810,
lollycrazy,5,2020-01-15 15:29:42,Really REALLY good app 😊,When I saw the ad for the app I didn’t think it was going to help me with anything besides being a waste of space on my phone but then I used it a couple times and fell in love with it I can’t sleep without the sleep stories and has really improve my sleep a lot. I definitely recommend this app if you have trouble sleeping 😴,False,calm,571800810,
MakayyBranco,4,2020-02-11 21:15:15,Mindfulness,"I downloaded the Calm app as one of my two mindful apps for a class I am taking currently. This app helped me take my mind out of stressful environments and put it elsewhere. The only downside with this app is that it is on a free trial and then you have to pay for it. However the sounds and people who guided the meditation were very soothing. I enjoyed this app, but not sure if I will continue because of the subscription fee.",False,calm,571800810,
JenSmith1985,5,2021-02-16 17:19:48,Love this app!,"I use the CALM app for sleep stories at night and daily morning meditation. I also love the focus music options during work periods. Just recently I lost a colleague and the grief stories were so helpful. I have also enjoyed the daily reflections snd quotes. In a fit of anxiety , the emergency breaths are an indispensable resource. I don’t know what I would do without the CALM app!",False,calm,571800810,
Caretaker48,5,2021-02-16 05:21:03,Calm helps,"I’m finding artists and collections of sounds that surpass classical music when the spirit needs rest. The visuals are done well for an app. In one app I find relaxing instrumentals with and without nature’s music, meditations and peace. I am enjoying your selections.
 
    Artists that I am familiar with are putting music on Calm that reveal how much they resonate with the new age. Thanks for all your efforts.",False,calm,571800810,
suebalu,5,2020-12-03 10:28:13,Calm,I love the calm app because it really helps you to focus in the moment. Takes things off your mind for the time being. It does help relax you and take away your stress and worries for that time period. It kinda does help with your mental health too as well. I would Definetly recommend this to all my family and friends to get the app too!,False,calm,571800810,
STUCABAX,1,2021-01-12 02:07:02,Total fraudulent trial program: once you click yes they bill you for a year and you cannot get out!,"I found the site did not provide enough substance for the cost; so then I tried to cancel before the trial date ended; The site made it absolutely impossible to cancel and then immediately charged me a FULL year subscription without any notice. I think this is the most fraudulent set up and con job imaginable. Lure people in, make it impossible to stop and then bill them for a year of service with absolutely no way to get out of their fraudulent contract. Such a scam.",False,calm,571800810,
*Takinitin,5,2020-11-29 13:34:24,Calm is such a gift,"This app makes our lives better. The 10-minute Daily Calm reminds us gently of ways to live in harmony. The Calm music selections are lovely background for writing, reading, sleeping or a light workout. And the sleep stories are exceptional. You can even hear them in a foreign language.  Many thanks to the entire Calm team for all that they do.",False,calm,571800810,
BELLA!!!14,5,2020-10-26 12:36:01,Getting back to sleep,"It never fails that I wake up in the middle of the night with my mind racing. I’m positive there is no way I will go back to sleep. Then I put on a story and I think, for sure I won’t fall asleep with this person talking! Somehow I wake up in the morning and I know I never heard the whole story. I drifted off into a wonderful slumber! Thank you Calm!!!!!",False,calm,571800810,
qwertysue,5,2020-10-21 19:53:20,So many uses!,"I have been using this app for years!  It’s the most used app on my phone. Here are a list of ways I utilize the features:
1.  I play gentle music in my AirPods while reading to drown out distractions.
2.  Plug in AirPods again for a 26 minute nap some afternoons.
3. Decompress with a meditation every now and then if I feel like it. 
4.  Play a sleep story before bed when I am having trouble unwinding from a busy day.
5.  Turn on soundscapes or a Back To Sleep meditation when I wake up before I need to in the middle of the night. 
6.  Background music for my homeschooling classroom when we need to refocus and limit distractions. 

I love it!  It is so much a part of my life now!!",False,calm,571800810,
pittfall,1,2020-10-24 00:48:24,Money,So I’m a school student that is stressed by moving into middle school which is 7 and 8 grade for my school system and I can’t do anything on the app with out asking my parents to get a subscription. I can barley ask them for money to spend in town let alone I just asked them for over $80 to try to start a small business. I have been working on trying to ask them about stuff and not being able to do anything in the app with money is hard and I was just wanting to relax and relieve stress but this has stressed me more.,False,calm,571800810,
