userName,isEdited,rating,title,review,date,app_name,app_id,developerResponse
Scarlet1329,False,5,Well thought out,I came across this app and I have been thankful for finding it—it has helped me make small goals to help me focus on what is important in life.   Beautiful graphics.,2021-01-12 14:19:53,fabulous-daily-routine-planner,1203637303,
Dylan W Rose,False,5,Love it,Helped me get my mornings together. It introduces things slowly enough that you’re able to stick to them. Keep an open mind and you’ll achieve your goals.,2021-01-09 15:46:28,fabulous-daily-routine-planner,1203637303,
lolitsdumb,False,5,Great app,I got this app at the beginning of the new year and it has really helped me. It’s easy to use and motivates you to build a healthy routine 10/10 would recommend.,2021-01-09 05:42:12,fabulous-daily-routine-planner,1203637303,
Aleejoo,False,5,Mental health challenges,"I have been using this app for a few days, but honestly it helps me do the little things. It also helps me keep track of my day.",2021-05-19 12:45:24,fabulous-daily-routine-planner,1203637303,
v_honda,False,5,Back and better,I remember using this app when it first came out! Glad to see it even better and more improved.,2021-04-01 21:33:13,fabulous-daily-routine-planner,1203637303,
Mafe Calderon,False,1,Unresponsive,"I have been trying to contact Fabulous several times about a payment charged mainly because when you get in the app there is no way to unsubscribe. No response. The worst part is that I initially signed up because of a 14 day financial program that I can’t access. Great idea, but this was not in my budget and I can’t believe you just won’t contact me back and refund my money.",2021-04-29 13:12:00,fabulous-daily-routine-planner,1203637303,
JRV59919221,False,5,Keep the subscription!,App that I actually want to keep for subscription!!! Best for getting into good habits slowly but surely 😉 not overwhelming. It also adds to motivate and congratulate you.🌸 Great for long term improvement!,2021-03-22 13:28:17,fabulous-daily-routine-planner,1203637303,
olove93,False,5,I can see the change!,I just started less than a week ago and so far I’m seeing improvements. I think this is what I needed to get started!,2021-03-20 22:18:02,fabulous-daily-routine-planner,1203637303,
clarissalsteele24,False,5,Excellent,I think it’s a great app. Super soothing and it doesn’t make you feel pressured. There’s a great variety of thing to explore and try out. The only downside is how you have to pay,2021-02-18 05:50:10,fabulous-daily-routine-planner,1203637303,
n.c.17,False,4,It’s great but why premium?,I love this app but I can’t pay for premium and that means I can’t get the full experience. In general you should download this app if you want to improve your life or change something about it.,2021-02-25 16:15:50,fabulous-daily-routine-planner,1203637303,
AriQuit,False,5,2 weeks in,Slowly making changes to better my habits. Fabulous has helped greatly. Will update down the road,2021-02-15 16:09:18,fabulous-daily-routine-planner,1203637303,
kurisuWan,False,4,"Good, though it seems buggy.","I like it so far, but when it asks me to save some of the inspirational pictures the app freezes after I do that and go back to the last page.",2021-02-05 16:47:00,fabulous-daily-routine-planner,1203637303,
yogabagabaman,False,5,Amazing app!!,"This app has not only kept me on track, but also is very encouraging to help you get healthy habits. I 100% recommend this app to anyone who needs help starting healthy habits/routines.",2021-06-17 15:27:11,fabulous-daily-routine-planner,1203637303,
kianna buth,False,5,I think it’s really nice :-),"I think it’s really nice really gets you motivated it kinda feels like manipulation but it’s a good kind of manipulation because I’m productive now 
I hope you liked my review thanks ^^",2021-05-17 06:30:50,fabulous-daily-routine-planner,1203637303,
former highschool student,False,5,beautiful,"this app has given me so much motivation to better my life. I love the slow implementation of habits, it helps a lot for someone who doesn’t usually stick to routines!",2021-05-08 15:15:28,fabulous-daily-routine-planner,1203637303,
kjpoore65,False,5,On This Journey,"I am so excited about “Fabulous”! As on this journey, I am claiming that word! I am FABULOUS right now on the way to my future me! I love the FABULOUS me, and this app helps me everyday to believe and begin to become the FABULOUS me, that I see and I know I am!",2021-05-05 12:21:05,fabulous-daily-routine-planner,1203637303,
Nickelbacklover12345,False,5,Actually helps,"I have tried apps like this before, this one is the only one I truly enjoy using and feel motivated by. It is very manageable and confidence building!",2021-05-05 08:45:04,fabulous-daily-routine-planner,1203637303,
BritainyS,False,5,Awesome!!,"So far fabulous has been amazing!! It helps me stay motivated. keeping me on track with my morning and night routines. Even has a checklist, an positive quotes for a little push. Very helpful app. 😌",2021-04-16 15:18:33,fabulous-daily-routine-planner,1203637303,
DianaDGaz2021,False,5,Great app,It’s great and challenging now that I’m not at my best. It takes me on small steps to do things differently. And it has great reminders about the importance of my own activities that I tend to forget.,2021-04-10 18:03:22,fabulous-daily-routine-planner,1203637303,
ENC (:,False,5,Helpful for those who can’t get into a routine!,So far I enjoy everything about this app. It helps you build healthy habits & gets you into a great routine. Thanks to this app I truly feel... Fabulous!,2021-04-01 16:23:15,fabulous-daily-routine-planner,1203637303,
thegirlatthebeach,False,5,Love from the first week!,So far I’m loving this adorable journey! The UI/ UX is fantastic and eternally joyful. The illustration is gorgeous and fun. TIPS: give yourself a couple mins to really listen and watch the story when you complete a challenge.,2021-03-09 16:03:42,fabulous-daily-routine-planner,1203637303,
MorganClaireGar,False,3,Too fast paced?,"As someone who struggles with habit forming/routine and depression on top of that, I almost feel like this moves too fast. Three days in and it’s wanting me to add, like, 4 new habits? I haven’t even mastered the first 2! At least you aren’t forced to accept each “challenge” right when it’s presented.",2021-03-26 03:00:41,fabulous-daily-routine-planner,1203637303,
dirtymonkey17,False,5,Stacey,"Nice app, I haven’t really gotten into it as much as I should have by now, but I’m going to continue to explore it, I think I can really benefit from it especially at this crossroad in my life",2021-02-22 04:02:40,fabulous-daily-routine-planner,1203637303,
vonniesnow,False,5,Lots of info- very helpful,"It’s a lot of good information, sometimes it’s hard to know what to click on or what to do next but I’m getting more comfortable navigating it.",2021-01-07 13:38:10,fabulous-daily-routine-planner,1203637303,
GoodLordBird,False,5,Fabulous app to keep you on track to set healthy habits,"Fabulous app to keep you on track to set healthy habits 
I’ve been using it 5 days now and really enjoy it so far",2021-06-12 20:45:18,fabulous-daily-routine-planner,1203637303,
kinkin38383,False,5,Love it so far,"I really like the way this app is structured so far! I’ve only been using it for a week, but I can already notice a difference in my morning routine",2021-06-07 15:34:47,fabulous-daily-routine-planner,1203637303,
ERIN.SANDERLIN,False,5,Wish I found sooner,At almost 35 years old.. I wish I found this app sooner. Has definitely helped me when I had no idea where to start!,2021-05-30 23:30:41,fabulous-daily-routine-planner,1203637303,
mommastoll,False,5,Creating a better me,This has taught me so much already and allows me to focus on attainable goals. I have referred a lot of my clients to this app because of the difference I feel!,2021-04-24 19:29:55,fabulous-daily-routine-planner,1203637303,
