rating,isEdited,review,userName,date,title,app_name,app_id,developerResponse
1,False,Nostril breathing disturbs and distracts me and I’m guessing thousands of others who have deviated septum’s. I don’t care how much history it has. Any one can see that it’s hokey. The passages for both nostrils are connected. I wish teachers with symmetrical nostrils would step outside of their privileged vantage point and consider their students point of view with this useless and distracting technique. It ruins any class I take.,seatack987656789,2021-02-03 15:41:43,Nostril breathing,insight-timer-meditation-app,337472899,
5,False,"Today is my 1,000 day use of Insight Timer, you have access to hundreds of meditations and courses highly recommend.
Namaste 🙏🏼💕💜",Seeker-Of-Light,2021-01-24 17:20:53,My go to app every morning,insight-timer-meditation-app,337472899,
5,False,"There is a wealth of information, and an almost endless supply of meditations, classes and online support here. This app. helps me feel centered, balance and invigorated. It’s exactly what I needed to live a mindful life.",d+67::,2021-01-06 22:06:50,Five Stars,insight-timer-meditation-app,337472899,
5,False,"In a time where the world seems to be in n chaos, a daily practice to maintain peacefulness and gratitude is a necessity. So thankful for this app and the artists who facilitate that. Namaste and peace be with you.",DarwinJackson,2021-01-04 11:28:06,Ongoing mental well being,insight-timer-meditation-app,337472899,
5,False,This is and has been my best app to access many meditations based on my needs at the moment. It is consistent and constant with lots of choices. Love this app!,CapSab14,2020-12-23 13:29:03,Love this app for my guided meditations!,insight-timer-meditation-app,337472899,
5,False,Set up specific intervals. Nice sounds. Tracks time of sits. Connects sangha locally and globally. Very pleased.,koiniss,2020-10-30 23:57:21,💗💗💗 highly recommended. Appreciate being able to set my multiple bells on the timer,insight-timer-meditation-app,337472899,
5,False,I just did a live meditation session and it was so calming and relaxing! Much better than that Calm app where that lady is always shreaking at you when she speaks.,jess1985,2020-10-24 19:48:01,Worthy of a Try!,insight-timer-meditation-app,337472899,
5,False,"Thank you for all your guidance... every time it is perfect and speaks to me with just what I need ♥️🙏🏼  I love your voice, your presence, and your teachings...you help me in my growth daily 🙏🏼🙏🏼🙏🏼♥️♥️♥️ ... see you in the gap, namaste 🙏🏼",tevanna,2020-03-24 05:24:16,Gratitude,insight-timer-meditation-app,337472899,
4,False,"Updating my review after using the app for a couple of years. 

Still really solid for its main purpose but some technical issues. 

I have notifications turned on yet NEVER receive a notification of a message from another user. 

Not sure if this is the app or the the iPhone but I cannot use AirPlay to send the audio to my HomePod. This may be an iOS problem as I believe it worked prior to the latest iOS update.",Smoketx,2020-08-22 14:30:59,Excellent - mostly,insight-timer-meditation-app,337472899,
1,False,Hi insight timer. I work with United Nations and im located now in Syria. Im having a hard time with the proxy. I paid for the app and it’s so frustrating that nothing is working because im in Syria. This app should be neutral. Dont put politics into it. I paid for the app and i want to use it properly. Please fix the issue. Is this how you we should treat people who risk their lives to save others!!!!,Hope Amool,2020-03-26 18:51:27,Why Blocked in Syria,insight-timer-meditation-app,337472899,
5,False,This is my 1st iPhone app review. I just had to put this. The best thing is the app is free. You kind of feel like you have to donate to the makers of the app. Best meditation app / software/ support tool ever!,meditatorrrrrr,2020-01-10 14:54:16,So good I wanted to put a review,insight-timer-meditation-app,337472899,
4,False,I got used to using the daily insight meditation and at the new year it got more difficult to access each days,12kc16,2020-01-04 04:11:39,"Great app, wish the daily insight was still on the home screen",insight-timer-meditation-app,337472899,
5,False,"This app has been a pinnacle part of my work to be a more balanced and grounded human.  Great teachers, music and timer options.  Highly recommend",paceingrace,2021-06-30 11:08:25,Life changing,insight-timer-meditation-app,337472899,
5,False,"This app has allowed me to heal in ways I would have never known existed. My gratitude is infinite to have the interconnectedness with these teachers. Thank you Kenneth Soares, thank you Stephen Proctor, thank you David Ji.",@Grantb_official,2021-05-03 17:32:56,Grateful,insight-timer-meditation-app,337472899,
4,False,This is my favourite app of all-time and hooks right up to iTunes Apple Pay for donations however the donations is now broken and I have verified it is on the Insight Timer side and not the apple pay side.,noneHere1731,2021-01-17 19:02:24,Donation issues on update,insight-timer-meditation-app,337472899,
3,False,I have sent 3 email requests for assistance with my account ... one was it showed I had not completed a course that I did finish.   Another was asking if the purchased app was more flexible - better than the free.  No replies to any of my queries.,No replies to help Qs,2021-03-19 12:04:39,wealth of resources but little flexibility or help,insight-timer-meditation-app,337472899,
2,False,"Premium subscription gives you access to 80,000 meditations. So if you’re trying to find something you like it will take a year of sifting through the muck to find it. It’s clear these teachers have not been vetted for quality content or recording capabilities.",Janiseri,2021-02-09 02:32:24,"Great app, terrible content",insight-timer-meditation-app,337472899,
5,False,"Insight Timer helps me get to sleep every night, back to sleep in the middle of the night, and up in the morning. A true gift, my favorite app ! ⭐️⭐️⭐️⭐️⭐️",anniezlily,2020-12-17 14:13:10,wonderful,insight-timer-meditation-app,337472899,
5,False,Insight Timer helps keeps me meditating and  in touch with emerging teachers and my long time favorites. I highly recommend using the app.,7789901,2020-12-02 15:48:46,Great app that helps me stay on the path.,insight-timer-meditation-app,337472899,
5,False,"This app offers so much even in the free version. Timed, guided, live meditations and classes. I also love that it keeps track of your progress.",yeet!123,2020-11-12 14:38:40,My favorite meditation app so far,insight-timer-meditation-app,337472899,
5,False,I love this ap! Singing bowls really center me and Jeworno’s versions have been super helpful. The other apps helped for sure but I got rid of Shine and Headspace after I found Insight timer.,hikerjulie,2020-11-09 15:26:33,Best meditation ap,insight-timer-meditation-app,337472899,
5,False,"Everything from guided music/courses to soundscapes there is no shortage of avenues to explore, enrich and build you a library of meditation possibilities to reach a new calm or personal enrichment.",Bull2590,2020-11-08 17:54:35,Extensive Selection of Meditations,insight-timer-meditation-app,337472899,
5,False,"I have recommended Insight Timer to everyone. Completely worth upgrading to have playlists, rewind etc... and to support the Insight Timer community.",KarenLee28,2020-11-04 12:49:31,Life Changing,insight-timer-meditation-app,337472899,
5,False,"I use the app daily. Thank you! Is there a way to log the live sessions as part of your daily meditation log? If not, can you allow it? Peace",CR04,2020-10-24 15:54:58,Wonderful App,insight-timer-meditation-app,337472899,
5,False,This is the best mindfulness app I know about. You can find anything you need in one place. I recommend it to anyone looking for a resource like this and people love it.,dar2drm,2020-09-17 16:55:37,The best,insight-timer-meditation-app,337472899,
5,False,Even the free version. Lots of filters and ways to bookmark/favorite so its easy to find and save meditations that fit what you’re looking for.,menk1216,2020-07-29 09:23:01,Very Customizable,insight-timer-meditation-app,337472899,
5,False,"This is, hands down, the best app I have downloaded. It brings immense peace and mental clarity (not to mention better sleep) to my daily life. Thank you to whoever created this absolute piece of magic!",seashellchelsea,2020-07-14 22:37:39,The best,insight-timer-meditation-app,337472899,
